,index,4ocean-above_tfidf,4ocean-below_tfidf,4ocean-ratio_tfidf,5gyres-above_tfidf,5gyres-below_tfidf,5gyres-ratio_tfidf,aplastic_planet-above_tfidf,aplastic_planet-below_tfidf,aplastic_planet-ratio_tfidf,DebrisTracker-above_tfidf,DebrisTracker-below_tfidf,DebrisTracker-ratio_tfidf,globalalert-above_tfidf,globalalert-below_tfidf,globalalert-ratio_tfidf,JackieSavitz-above_tfidf,JackieSavitz-below_tfidf,JackieSavitz-ratio_tfidf,LifeWoutPlastic-above_tfidf,LifeWoutPlastic-below_tfidf,LifeWoutPlastic-ratio_tfidf,merijntinga-above_tfidf,merijntinga-below_tfidf,merijntinga-ratio_tfidf,MissionBlue-above_tfidf,MissionBlue-below_tfidf,MissionBlue-ratio_tfidf,NewPlasticsEcon-above_tfidf,NewPlasticsEcon-below_tfidf,NewPlasticsEcon-ratio_tfidf,oceana-above_tfidf,oceana-below_tfidf,oceana-ratio_tfidf,oceanfdn-above_tfidf,oceanfdn-below_tfidf,oceanfdn-ratio_tfidf,oceanunite-above_tfidf,oceanunite-below_tfidf,oceanunite-ratio_tfidf,Oceanwarrior-above_tfidf,Oceanwarrior-below_tfidf,Oceanwarrior-ratio_tfidf,OurOcean-above_tfidf,OurOcean-below_tfidf,OurOcean-ratio_tfidf,PlasticBank-above_tfidf,PlasticBank-below_tfidf,PlasticBank-ratio_tfidf,PlasticFreeJuly-above_tfidf,PlasticFreeJuly-below_tfidf,PlasticFreeJuly-ratio_tfidf,PlasticOceans-above_tfidf,PlasticOceans-below_tfidf,PlasticOceans-ratio_tfidf,PlasticOceansUS-above_tfidf,PlasticOceansUS-below_tfidf,PlasticOceansUS-ratio_tfidf,plasticpdise-above_tfidf,plasticpdise-below_tfidf,plasticpdise-ratio_tfidf,PlasticPollutes-above_tfidf,PlasticPollutes-below_tfidf,PlasticPollutes-ratio_tfidf,PlasticsBeyond-above_tfidf,PlasticsBeyond-below_tfidf,PlasticsBeyond-ratio_tfidf,plasticsoupfoun-above_tfidf,plasticsoupfoun-below_tfidf,plasticsoupfoun-ratio_tfidf,RethinkPlastic-above_tfidf,RethinkPlastic-below_tfidf,RethinkPlastic-ratio_tfidf,sascampaigns-above_tfidf,sascampaigns-below_tfidf,sascampaigns-ratio_tfidf,SylviaEarle-above_tfidf,SylviaEarle-below_tfidf,SylviaEarle-ratio_tfidf,TBPInnovate-above_tfidf,TBPInnovate-below_tfidf,TBPInnovate-ratio_tfidf,TheOceanCleanup-above_tfidf,TheOceanCleanup-below_tfidf,TheOceanCleanup-ratio_tfidf,ThePlasticWhale-above_tfidf,ThePlasticWhale-below_tfidf,ThePlasticWhale-ratio_tfidf,ALL-above_tfidf,ALL-below_tfidf,ALL-ratio_tfidf
10,10,0.0,0.0,0.0,0.0,8.08271113423758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980695903383852,13.961391806767704,0.5,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082093278178382,0.0,63.684038612361206,53.88649421045949,1.1818181818181817,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,7.473637108496206,0.0,10.0,0.0,8.071843149609158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.99788048727027,155.99717398302704,0.7499999999999999
11,11,0.0,0.0,0.0,8.08271113423758,0.0,10.0,4.708286806685246,131.8320305871869,0.03571428571428571,80.40529136201233,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.377821057380459,28.444552643451146,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.771082097339855,0.0,10.0,49.570469781371656,22.031319902831846,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.530183559465243,0.0,5.511565970090792,66.1387916410895,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,10.0,0.0,0.0,0.0,14.776037194330975,0.0,10.0,17.476525033200875,17.476525033200875,1.0,0.0,14.75864037758965,0.0,0.0,0.0,0.0,27.769102703177914,22.21528216254233,1.25,0.0,0.0,0.0,0.0,8.081784206935001,0.0,281.85426618297447,416.0705834129623,0.6774193548387096
12,12,0.0,14.77356118039666,0.0,0.0,8.08271113423758,0.0,0.0,14.764870912223548,0.0,0.0,37.65986093604987,0.0,195.36622423232959,54.70254278505229,3.571428571428571,0.0,0.0,0.0,0.0,14.600945628535598,0.0,0.0,0.0,0.0,0.0,32.30890313767881,0.0,0.0,0.0,0.0,0.0,42.91423624947911,0.0,0.0,26.77701041881843,0.0,0.0,0.0,0.0,5.507829975707962,66.09395970849553,0.08333333333333334,0.0,8.082093278178382,0.0,14.767357701477726,0.0,10.0,0.0,26.222849789479866,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,0.0,14.768599937542508,0.0,0.0,8.081165777725433,0.0,0.0,0.0,0.0,0.0,52.877185128166964,0.0,0.0,7.983440063006542,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,14.777274052750112,0.0,343.0374564168829,511.31998220629714,0.6708860759493671
13,13,0.0,8.079927770758275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068402958569699,0.0,10.0,8.066207568006265,0.0,10.0,0.0,8.079308192051961,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,19.6086251672323,0.0,10.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.617267813628347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88293935723133,77.824409035847,0.6666666666666666
14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066207568006265,0.0,10.0,0.0,8.079308192051961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.124079455765774,12.562039727882887,2.0,0.0,32.36327682872141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,6.6855487884892675,20.056646365467802,0.3333333333333333,8.0774471493312,0.0,10.0,20.94766046717197,0.0,10.0,0.0,7.617267813628347,0.0,0.0,0.0,0.0,0.0,14.580585764893193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.36330935772564,122.04496403658847,0.6666666666666666
15,15,0.0,20.943946446270495,0.0,0.0,0.0,0.0,5.510633279210183,66.1275993505222,0.08333333333333333,26.728434389799236,0.0,10.0,152.41141340470523,8.965377259100308,17.0,0.0,14.772322022984033,0.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,0.0,32.30890313767881,0.0,5.555379136065707,38.88765395245995,0.14285714285714288,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,47.993973500400294,0.0,11.349768120742254,51.073956543340145,0.2222222222222222,0.0,8.082093278178382,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,6.977903038884219,13.955806077768438,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31202618587529,0.0,0.0,0.0,0.0,0.0,32.35863932645666,0.0,0.0,13.848241266136803,0.0,0.0,0.0,0.0,0.0,14.580585764893193,0.0,7.057897937411856,7.057897937411856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,291.6240334448506,457.3195069930612,0.6376811594202898
16,16,0.0,0.0,0.0,0.0,8.08271113423758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066207568006265,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.767357701477726,0.0,7.9420068084898565,0.0,10.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.692920357525367,6.230973452508456,2.9999999999999996,0.0,0.0,0.0,0.0,26.388582807546605,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2538450192122,93.1131850301906,0.6363636363636364
17,17,0.0,0.0,0.0,0.0,0.0,0.0,7.382435456111774,7.382435456111774,1.0,0.0,0.0,0.0,6.967595279338154,13.935190558676307,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,8.072779333169498,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,0.0,0.0,0.0,8.0774471493312,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,43.951287015896135,70.32205922543382,0.625
18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068402958569699,0.0,10.0,20.03973962065912,6.679913206886373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,7.3855410486699276,7.3855410486699276,1.0,0.0,8.072779333169498,0.0,0.0,8.082093278178382,0.0,0.0,8.076826031298808,0.0,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3880185971654875,7.3880185971654875,1.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4957082304059,85.82618038400983,0.6000000000000001
19,19,0.0,0.0,0.0,0.0,14.77912790735527,0.0,0.0,8.07558263667172,0.0,36.73495685708632,6.1224928095143865,6.0,0.0,0.0,0.0,0.0,8.079308192051961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072779333169498,0.0,0.0,14.777892195236873,0.0,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,10.0,0.0,14.757391938098426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.388582807546605,0.0,14.115795874823712,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,73.59437637263537,122.65729395439227,0.6
20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.65604576975271,10.716314733808108,6.500000000000001,8.079308192051961,0.0,10.0,0.0,14.600945628535598,0.0,0.0,7.736743682453495,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,20.933709116652658,0.0,0.0,14.774799570529106,0.0,0.0,0.0,0.0,0.0,26.745939888198432,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,0.0,0.0,0.0,0.0,14.768599937542508,0.0,0.0,0.0,0.0,0.0,7.617267813628347,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,108.0466884128013,185.22289442194509,0.5833333333333334
21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.879481118471446,6.4698702796178615,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,7.634820677745543,0.0,10.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,6.980075940561763,13.960151881123526,0.5,0.0,0.0,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,0.0,32.340046184485495,0.0,0.0,8.081165777725433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,66.1133144582596,115.69830030195429,0.5714285714285714
22,22,0.0,8.079927770758275,0.0,0.0,8.08271113423758,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,38.50880747381309,33.007549263268366,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,0.0,0.0,8.072779333169498,0.0,10.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.580585764893193,0.0,7.057897937411856,7.057897937411856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.22697842195308,130.18129497236103,0.5625
23,23,0.0,8.079927770758275,0.0,0.0,14.77912790735527,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,166.0451427904578,92.67635876676714,1.7916666666666667,0.0,26.772055323728285,0.0,0.0,20.685023118478902,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,84.86282568500076,0.0,0.0,8.080546965824498,0.0,6.1327780801745595,36.796668481047355,0.16666666666666669,0.0,26.745939888198432,0.0,0.0,8.082093278178382,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,6.131537000275886,36.78922200165532,0.16666666666666666,0.0,26.77948566642217,0.0,6.9241206330684015,6.9241206330684015,1.0,0.0,20.92156524205998,0.0,0.0,7.983440063006542,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,304.56044355966185,544.3207927449275,0.5595238095238095
24,24,0.0,14.77356118039666,0.0,32.3663661090174,0.0,10.0,11.355374727746698,51.09918627486014,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,14.772322022984033,0.0,10.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,0.0,0.0,0.0,0.0,8.082093278178382,0.0,0.0,14.767357701477726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880222571994979,47.041780575959834,0.125,0.0,0.0,0.0,0.0,0.0,0.0,50.279449316313475,55.30739424794483,0.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,152.83105565143595,276.5514340359317,0.5526315789473684
25,25,0.0,0.0,0.0,0.0,14.77912790735527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03973962065912,6.679913206886373,3.0,8.079308192051961,0.0,10.0,0.0,0.0,0.0,0.0,14.0871930037871,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,0.0,8.072779333169498,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,8.0774471493312,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,10.0,51.13196049950729,93.74192758243004,0.5454545454545454
26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.764870912223548,0.0,8.068402958569699,0.0,10.0,8.066207568006265,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91781875390526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.077181604329947,6.692393868109982,3.0,0.0,8.072779333169498,0.0,0.0,0.0,0.0,12.26183176448699,30.654579411217476,0.39999999999999997,0.0,7.9420068084898565,0.0,0.0,0.0,0.0,8.07558263667172,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.77948566642217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49266706609271,38.4897338925298,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.67575502395503,185.86293235191698,0.5416666666666666
27,27,0.0,8.079927770758275,0.0,0.0,8.08271113423758,0.0,0.0,0.0,0.0,51.78031200673534,41.424249605388276,1.25,0.0,0.0,0.0,14.772322022984033,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73969671539989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.774799570529106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95044296853082,0.0,0.0,0.0,0.0,7.9420068084898565,0.0,10.0,0.0,8.076515327552329,0.0,14.764870912223548,0.0,10.0,0.0,7.473637108496206,0.0,0.0,20.919692582823146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,0.0,20.654483323015295,0.0,16.661461621906746,33.32292324381349,0.5,0.0,0.0,0.0,0.0,0.0,0.0,133.27133475706808,251.73474343001746,0.5294117647058824
28,28,0.0,20.943946446270495,0.0,0.0,8.08271113423758,0.0,0.0,14.764870912223548,0.0,0.0,0.0,0.0,32.28384827786081,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,20.94022782168529,0.0,13.948334089002778,6.974167044501389,2.0,0.0,0.0,0.0,28.39465379250219,34.073584551002625,0.8333333333333334,7.9420068084898565,0.0,10.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0774471493312,0.0,0.0,14.776037194330975,0.0,0.0,7.617267813628347,0.0,0.0,8.07246736935477,0.0,0.0,0.0,0.0,7.057897937411856,7.057897937411856,1.0,0.0,7.534762657037537,0.0,0.0,0.0,0.0,106.9828857151104,206.32413673628432,0.5185185185185186
29,29,0.0,0.0,0.0,6.69641677311769,20.08925031935307,0.3333333333333333,0.0,37.70293900466199,0.0,0.0,8.068402958569699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,14.771082097339855,0.0,14.759264305219105,0.0,10.0,0.0,8.082093278178382,0.0,82.58515350932032,38.86360165144486,2.125,0.0,14.497719255859822,0.0,0.0,8.076515327552329,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,6.978834860663089,13.957669721326178,0.5,0.0,57.78580684731388,0.0,6.518655524960237,13.037311049920474,0.5,0.0,0.0,0.0,6.884827774338432,13.769655548676864,0.5,0.0,0.0,0.0,11.850649489206873,17.77597423381031,0.6666666666666666,0.0,0.0,0.0,176.2785416859149,345.50594170439314,0.5102040816326531
30,30,0.0,0.0,0.0,25.190943482570788,80.61101914422652,0.3125,0.0,47.96912875993507,0.0,14.750511556019509,0.0,10.0,0.0,0.0,0.0,13.386027661864143,13.386027661864143,1.0,12.403721051199378,24.807442102398756,0.5,0.0,0.0,0.0,0.0,14.756142718819836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072779333169498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26861608820257,96.80584826460772,0.3333333333333333,8.076515327552329,0.0,10.0,0.0,0.0,0.0,0.0,19.12507445948429,0.0,31.61546561683821,126.46186246735284,0.25,173.29078109033333,209.94844632098076,0.8253968253968254,8.081165777725433,0.0,10.0,14.934631452039264,54.76031532414397,0.27272727272727276,6.126557220299457,36.75934332179674,0.16666666666666666,0.0,0.0,0.0,7.057897937411856,7.057897937411856,1.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,489.6993210067544,973.5688881919998,0.502994011976048
31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.750511556019509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3796321526095525,7.3796321526095525,1.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,6.7804899279362605,6.7804899279362605,1.0,0.0,0.0,0.0,0.0,20.93650458198927,0.0,0.0,0.0,0.0,7.617267813628347,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,10.0,7.534762657037537,0.0,10.0,0.0,0.0,0.0,43.23578279769278,86.47156559538556,0.5
32,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068402958569699,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,0.0,0.0,0.0,19.6086251672323,0.0,10.0,0.0,0.0,0.0,0.0,8.080546965824498,0.0,0.0,14.771082097339855,0.0,0.0,8.072779333169498,0.0,0.0,20.95044296853082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.766736293984767,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,0.0,0.0,0.0,8.0774471493312,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751045117971802,0.0,10.0,0.0,0.0,0.0,0.0,8.081784206935001,0.0,50.7890100164676,101.5780200329352,0.5
33,33,0.0,8.079927770758275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736743682453495,0.0,8.071218539969863,0.0,10.0,13.883346994371195,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.473637108496206,0.0,0.0,8.071843149609158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379320188794825,7.379320188794825,1.0,0.0,14.580585764893193,0.0,7.751045117971802,0.0,10.0,0.0,7.534762657037537,0.0,0.0,0.0,0.0,43.23578279769278,86.47156559538556,0.5
34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92059615795856,11.973532052652855,3.0,6.693013830932071,20.079041492796215,0.3333333333333333,0.0,7.993619994827744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.760883865729753,0.0,0.0,0.0,0.0,0.0,8.078688229229872,0.0,6.281019863941443,31.40509931970722,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.776037194330975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53432905172792,145.06865810345585,0.5
35,35,0.0,8.079927770758275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.728434389799236,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.756142718819836,0.0,12.497052633251306,12.497052633251306,1.0,0.0,0.0,0.0,0.0,20.945804031469166,0.0,0.0,20.94022782168529,0.0,20.059454916148823,6.686484972049608,3.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757391938098426,0.0,0.0,0.0,0.0,8.081165777725433,0.0,10.0,0.0,0.0,0.0,0.0,14.75864037758965,0.0,0.0,14.580585764893193,0.0,0.0,7.751045117971802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5400937897861,159.0801875795722,0.5
36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,56.68312295207893,5.668312295207893,10.0,0.0,57.767230990579165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076826031298808,0.0,0.0,26.222849789479866,0.0,0.0,20.933709116652658,0.0,8.07558263667172,0.0,10.0,0.0,7.473637108496206,0.0,0.0,0.0,0.0,0.0,8.0774471493312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07246736935477,0.0,10.0,0.0,26.388582807546605,0.0,0.0,0.0,0.0,17.22900956342845,17.22900956342845,1.0,0.0,0.0,0.0,113.22816406305667,226.45632812611333,0.5
37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07558263667172,0.0,0.0,0.0,0.0,26.71965282754549,0.0,10.0,13.386027661864143,13.386027661864143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863,0.0,0.0,0.0,0.0,0.0,32.33538707559114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072779333169498,0.0,0.0,8.082093278178382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076515327552329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071843149609158,0.0,10.0,0.0,8.0774471493312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983440063006542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.17479026042139,116.34958052084278,0.5
