dep,date,month,tx_incid
27,2020-08-22,2020-08,14.316940436533502
27,2020-08-23,2020-08,14.1504643849459
27,2020-08-24,2020-08,15.815224900821901
27,2020-08-25,2020-08,16.148177003997098
27,2020-08-26,2020-08,19.144745932573898
27,2020-08-27,2020-08,21.3089346032127
27,2020-08-28,2020-08,25.9702640476654
27,2020-08-29,2020-08,27.6350245635414
27,2020-08-30,2020-08,29.466261131005
27,2020-08-31,2020-08,35.459398988158604
27,2020-09-01,2020-09,37.457111607209704
27,2020-09-02,2020-09,37.457111607209704
27,2020-09-03,2020-09,36.7912074008593
27,2020-09-04,2020-09,40.4536805357865
27,2020-09-05,2020-09,40.2872044841989
27,2020-09-06,2020-09,41.2860607937245
27,2020-09-07,2020-09,40.9531086905493
27,2020-09-08,2020-09,45.447962083414495
27,2020-09-09,2020-09,51.6075759921556
27,2020-09-10,2020-09,57.267761746134006
27,2020-09-11,2020-09,56.435381488196
27,2020-09-12,2020-09,60.097854623123204
27,2020-09-13,2020-09,59.43195041677279
27,2020-09-14,2020-09,68.2551811509155
27,2020-09-15,2020-09,71.7511782342551
27,2020-09-16,2020-09,73.9153669048939
27,2020-09-17,2020-09,73.41593875013109
27,2020-09-18,2020-09,75.2471753175947
27,2020-09-19,2020-09,75.58012742076991
27,2020-09-20,2020-09,75.2471753175947
27,2020-09-21,2020-09,73.5824148017187
27,2020-09-22,2020-09,81.739741329511
27,2020-09-23,2020-09,83.23802579379941
27,2020-09-24,2020-09,86.56754682555142
27,2020-09-25,2020-09,89.23116365095301
27,2020-09-26,2020-09,85.901642619201
27,2020-09-27,2020-09,85.4022144644382
27,2020-09-28,2020-09,82.07269343268621
27,2020-09-29,2020-09,72.7500345437807
27,2020-09-30,2020-09,69.9199416667915
27,2020-10-01,2020-10,70.5858458731419
27,2020-10-02,2020-10,71.0852740279047
27,2020-10-03,2020-10,73.41593875013109
27,2020-10-04,2020-10,74.58127111124429
27,2020-10-05,2020-10,84.236882103325
27,2020-10-06,2020-10,89.39763970254059
27,2020-10-07,2020-10,99.8856309525593
27,2020-10-08,2020-10,106.37819696447599
27,2020-10-09,2020-10,113.03723902798001
27,2020-10-10,2020-10,116.53323611131901
27,2020-10-11,2020-10,118.031520575608
27,2020-10-12,2020-10,127.354179464513
27,2020-10-13,2020-10,134.679125734367
27,2020-10-14,2020-10,142.669976210572
27,2020-10-15,2020-10,151.65968299630302
27,2020-10-16,2020-10,177.962899147143
27,2020-10-17,2020-10,178.46232730190602
27,2020-10-18,2020-10,181.79184833365798
27,2020-10-19,2020-10,189.782698809863
27,2020-10-20,2020-10,208.095064484499
27,2020-10-21,2020-10,222.57848097262
27,2020-10-22,2020-10,240.890846647256
27,2020-10-23,2020-10,249.048173175048
27,2020-10-24,2020-10,254.37540682585097
27,2020-10-25,2020-10,255.707215238552
27,2020-10-26,2020-10,280.012718770341
27,2020-10-27,2020-10,308.480123591821
27,2020-10-28,2020-10,325.960109008519
27,2020-10-29,2020-10,342.441238115691
27,2020-10-30,2020-10,351.930373056184
27,2020-10-31,2020-10,356.591702500637
27,2020-11-01,2020-11,357.257606706987
27,2020-11-02,2020-11,367.579121905418
27,2020-11-03,2020-11,360.587127738739
27,2020-11-04,2020-11,354.92694198476096
27,2020-11-05,2020-11,351.763897004596
27,2020-11-06,2020-11,335.61572000059897
27,2020-11-07,2020-11,334.117435536311
27,2020-11-08,2020-11,331.953246865672
27,2020-11-09,2020-11,313.640881191036
27,2020-11-10,2020-11,298.491560496565
27,2020-11-11,2020-11,249.714077381398
27,2020-11-12,2020-11,236.562469305978
27,2020-11-13,2020-11,227.572762520248
27,2020-11-14,2020-11,223.07790912738201
27,2020-11-15,2020-11,220.247816250393
27,2020-11-16,2020-11,201.76897452417
27,2020-11-17,2020-11,184.122513055884
27,2020-11-18,2020-11,201.935450575757
27,2020-11-19,2020-11,178.79527940508098
27,2020-11-20,2020-11,167.141955793949
27,2020-11-21,2020-11,159.650533472507
27,2020-11-22,2020-11,160.14996162727
27,2020-11-23,2020-11,144.667688829623
27,2020-11-24,2020-11,136.17741019865602
27,2020-11-25,2020-11,123.691706329586
27,2020-11-26,2020-11,115.03495164703101
27,2020-11-27,2020-11,100.55153515890999
27,2020-11-28,2020-11,98.88677464303369
27,2020-11-29,2020-11,96.0566817660445
27,2020-11-30,2020-11,87.8993552382522
27,2020-12-01,2020-12,79.9085047620475
27,2020-12-02,2020-12,84.7363102580878
27,2020-12-03,2020-12,86.56754682555142
27,2020-12-04,2020-12,94.3919212501686
27,2020-12-05,2020-12,95.3907775596941
27,2020-12-06,2020-12,93.89249309540578
27,2020-12-07,2020-12,94.55839730175622
27,2020-12-08,2020-12,93.7260170438182
27,2020-12-09,2020-12,87.7328791866646
27,2020-12-10,2020-12,85.901642619201
27,2020-12-11,2020-12,78.2437442461715
27,2020-12-12,2020-12,78.5766963493467
27,2020-12-13,2020-12,80.2414568652227
27,2020-12-14,2020-12,81.5732652779234
27,2020-12-15,2020-12,83.23802579379941
27,2020-12-16,2020-12,84.9027863096754
27,2020-12-17,2020-12,84.9027863096754
27,2020-12-18,2020-12,89.23116365095301
27,2020-12-19,2020-12,91.0624002184166
27,2020-12-20,2020-12,89.73059180571579
27,2020-12-21,2020-12,98.0543943850957
27,2020-12-22,2020-12,100.38505910732201
27,2020-12-23,2020-12,101.716867520023
27,2020-12-24,2020-12,98.7202985914461
27,2020-12-25,2020-12,82.07269343268621
27,2020-12-26,2020-12,80.5744089683978
27,2020-12-27,2020-12,80.2414568652227
27,2020-12-28,2020-12,79.7420287104599
27,2020-12-29,2020-12,76.7454597818831
27,2020-12-30,2020-12,78.07726819458391
27,2020-12-31,2020-12,77.91079214299629
27,2021-01-01,2021-01,77.24488793664591
27,2021-01-02,2021-01,78.5766963493467
27,2021-01-03,2021-01,80.0749808136351
27,2021-01-04,2021-01,88.0658312898398
27,2021-01-05,2021-01,94.3919212501686
27,2021-01-06,2021-01,95.8902057144569
27,2021-01-07,2021-01,99.8856309525593
27,2021-01-08,2021-01,115.20142769861799
27,2021-01-09,2021-01,114.36904744068
27,2021-01-10,2021-01,115.53437980179399
27,2021-01-11,2021-01,106.544673016063
27,2021-01-12,2021-01,108.37590958352699
27,2021-01-13,2021-01,105.37934065495001
27,2021-01-14,2021-01,106.544673016063
27,2021-01-15,2021-01,109.70771799622801
27,2021-01-16,2021-01,112.371334821629
27,2021-01-17,2021-01,110.873050357341
27,2021-01-18,2021-01,109.208289841465
27,2021-01-19,2021-01,102.715723829548
27,2021-01-20,2021-01,106.544673016063
27,2021-01-21,2021-01,107.37705327400101
27,2021-01-22,2021-01,112.537810873217
27,2021-01-23,2021-01,113.53666718274201
27,2021-01-24,2021-01,113.869619285918
27,2021-01-25,2021-01,118.53094873036999
27,2021-01-26,2021-01,127.021227361338
27,2021-01-27,2021-01,131.516080754203
27,2021-01-28,2021-01,141.671119901047
27,2021-01-29,2021-01,149.495494325664
27,2021-01-30,2021-01,154.48977587329202
27,2021-01-31,2021-01,156.986916647106
27,2021-02-01,2021-02,165.643671329661
27,2021-02-02,2021-02,168.47376420665
27,2021-02-03,2021-02,170.47147682570102
27,2021-02-04,2021-02,170.970904980464
27,2021-02-05,2021-02,176.63109073444198
27,2021-02-06,2021-02,173.634521805866
27,2021-02-07,2021-02,172.63566549633998
27,2021-02-08,2021-02,178.46232730190602
27,2021-02-09,2021-02,180.792992024132
27,2021-02-10,2021-02,179.79413571460702
27,2021-02-11,2021-02,180.792992024132
27,2021-02-12,2021-02,169.805572619351
27,2021-02-13,2021-02,167.308431845537
27,2021-02-14,2021-02,165.976623432836
27,2021-02-15,2021-02,158.984629266157
27,2021-02-16,2021-02,160.14996162727
27,2021-02-17,2021-02,170.637952877289
27,2021-02-18,2021-02,173.634521805866
27,2021-02-19,2021-02,181.292420178895
27,2021-02-20,2021-02,190.44860301621299
27,2021-02-21,2021-02,192.279839583677
27,2021-02-22,2021-02,208.760968690849
27,2021-02-23,2021-02,211.091633413075
27,2021-02-24,2021-02,210.25925315513697
27,2021-02-25,2021-02,223.24438517897002
27,2021-02-26,2021-02,224.576193591671
27,2021-02-27,2021-02,220.247816250393
27,2021-02-28,2021-02,222.744957024207
27,2021-03-01,2021-03,226.74038226231002
27,2021-03-02,2021-03,231.068759603587
27,2021-03-03,2021-03,236.39599325439
27,2021-03-04,2021-03,233.232948274226
27,2021-03-05,2021-03,244.38684373059502
27,2021-03-06,2021-03,253.709502619501
27,2021-03-07,2021-03,250.047029484573
27,2021-03-08,2021-03,254.37540682585097
27,2021-03-09,2021-03,260.368544683005
27,2021-03-10,2021-03,266.861110694921
27,2021-03-11,2021-03,278.680910357641
27,2021-03-12,2021-03,294.329659206875
27,2021-03-13,2021-03,299.989844960853
27,2021-03-14,2021-03,300.988701270379
27,2021-03-15,2021-03,321.964683770416
27,2021-03-16,2021-03,339.944097341877
27,2021-03-17,2021-03,348.434375972844
27,2021-03-18,2021-03,363.750172718904
27,2021-03-19,2021-03,373.738735814159
27,2021-03-20,2021-03,375.237020278448
27,2021-03-21,2021-03,375.90292448479795
27,2021-03-22,2021-03,399.708999861825
27,2021-03-23,2021-03,414.025940298358
27,2021-03-24,2021-03,433.836590437283
27,2021-03-25,2021-03,448.32000692540396
27,2021-03-26,2021-03,459.307426330185
27,2021-03-27,2021-03,463.80227972305
27,2021-03-28,2021-03,461.80456710399903
27,2021-03-29,2021-03,459.64037843336
27,2021-03-30,2021-03,466.79884865162694
27,2021-03-31,2021-03,454.313144782557
27,2021-04-01,2021-04,435.001922798396
27,2021-04-02,2021-04,425.512787857903
27,2021-04-03,2021-04,419.353173949162
27,2021-04-04,2021-04,419.852602103924
27,2021-04-05,2021-04,326.12658506010604
27,2021-04-06,2021-04,338.945241032351
27,2021-04-07,2021-04,
27,2021-04-08,2021-04,
27,2021-04-09,2021-04,
28,2020-08-02,2020-08,5.5888688362345
28,2020-08-03,2020-08,7.68469464982244
28,2020-08-04,2020-08,7.68469464982244
28,2020-08-05,2020-08,9.54765092856727
28,2020-08-06,2020-08,12.1092158118414
28,2020-08-07,2020-08,10.9448681376259
28,2020-08-08,2020-08,11.177737672469
28,2020-08-09,2020-08,11.177737672469
28,2020-08-10,2020-08,12.1092158118414
28,2020-08-11,2020-08,11.6434767421552
28,2020-08-12,2020-08,13.0406939512138
28,2020-08-13,2020-08,16.9994760435466
28,2020-08-14,2020-08,17.4652151132328
28,2020-08-15,2020-08,17.930954182919
28,2020-08-16,2020-08,19.5610409268207
28,2020-08-17,2020-08,20.4925190661932
28,2020-08-18,2020-08,23.2869534843104
28,2020-08-19,2020-08,22.588344879781104
28,2020-08-20,2020-08,19.7939104616639
28,2020-08-21,2020-08,22.8212144146242
28,2020-08-22,2020-08,22.355475344938
28,2020-08-23,2020-08,20.958258135879397
28,2020-08-24,2020-08,22.588344879781104
28,2020-08-25,2020-08,23.0540839494673
28,2020-08-26,2020-08,24.2184316236828
28,2020-08-27,2020-08,26.5471269721139
28,2020-08-28,2020-08,25.8485183675846
28,2020-08-29,2020-08,25.8485183675846
28,2020-08-30,2020-08,26.081387902427696
28,2020-08-31,2020-08,26.314257437270797
28,2020-09-01,2020-09,28.410083250858698
28,2020-09-02,2020-09,30.5059090644466
28,2020-09-03,2020-09,32.3688653431915
28,2020-09-04,2020-09,35.1632997613087
28,2020-09-05,2020-09,37.2591255748967
28,2020-09-06,2020-09,37.4919951097398
28,2020-09-07,2020-09,42.847994411131204
28,2020-09-08,2020-09,53.559993013914
28,2020-09-09,2020-09,54.025732083600204
28,2020-09-10,2020-09,54.4914711532864
28,2020-09-11,2020-09,55.655818827501896
28,2020-09-12,2020-09,54.7243406881295
28,2020-09-13,2020-09,54.7243406881295
28,2020-09-14,2020-09,53.0942539442277
28,2020-09-15,2020-09,44.2452116201898
28,2020-09-16,2020-09,48.902602317051894
28,2020-09-17,2020-09,49.834080456424296
28,2020-09-18,2020-09,49.6012109215812
28,2020-09-19,2020-09,50.7655585957967
28,2020-09-20,2020-09,50.2998195261105
28,2020-09-21,2020-09,52.1627758048553
28,2020-09-22,2020-09,53.0942539442277
28,2020-09-23,2020-09,51.231297665482906
28,2020-09-24,2020-09,53.0942539442277
28,2020-09-25,2020-09,52.861384409384605
28,2020-09-26,2020-09,51.231297665482906
28,2020-09-27,2020-09,51.69703673516911
28,2020-09-28,2020-09,49.834080456424296
28,2020-09-29,2020-09,51.929906270012204
28,2020-09-30,2020-09,49.135471851895
28,2020-10-01,2020-10,45.17668975956221
28,2020-10-02,2020-10,50.7655585957967
28,2020-10-03,2020-10,52.3956453396984
28,2020-10-04,2020-10,52.1627758048553
28,2020-10-05,2020-10,57.984514175932894
28,2020-10-06,2020-10,62.4090353379519
28,2020-10-07,2020-10,65.2034697560692
28,2020-10-08,2020-10,73.819642545264
28,2020-10-09,2020-10,79.17564184665541
28,2020-10-10,2020-10,85.4631192874192
28,2020-10-11,2020-10,86.16172789194852
28,2020-10-12,2020-10,91.5177271933399
28,2020-10-13,2020-10,100.133899982535
28,2020-10-14,2020-10,110.613029050474
28,2020-10-15,2020-10,116.900506491238
28,2020-10-16,2020-10,121.32502765325701
28,2020-10-17,2020-10,132.03702625603998
28,2020-10-18,2020-10,136.461547418059
28,2020-10-19,2020-10,137.62589509227502
28,2020-10-20,2020-10,151.598067182861
28,2020-10-21,2020-10,180.706759038249
28,2020-10-22,2020-10,196.309017872737
28,2020-10-23,2020-10,227.74640507655602
28,2020-10-24,2020-10,246.60883739884702
28,2020-10-25,2020-10,250.56761949117995
28,2020-10-26,2020-10,287.826745066077
28,2020-10-27,2020-10,319.26413226989604
28,2020-10-28,2020-10,328.57891366362
28,2020-10-29,2020-10,349.537171799499
28,2020-10-30,2020-10,342.551085754206
28,2020-10-31,2020-10,329.510391802992
28,2020-11-01,2020-11,334.866391104384
28,2020-11-02,2020-11,327.647435524248
28,2020-11-03,2020-11,325.784479245503
28,2020-11-04,2020-11,323.222914362229
28,2020-11-05,2020-11,317.40117599115104
28,2020-11-06,2020-11,317.634045525994
28,2020-11-07,2020-11,313.209524363975
28,2020-11-08,2020-11,303.894742970251
28,2020-11-09,2020-11,296.442917855272
28,2020-11-10,2020-11,278.279094137509
28,2020-11-11,2020-11,237.992664609652
28,2020-11-12,2020-11,208.651103219421
28,2020-11-13,2020-11,193.980322524306
28,2020-11-14,2020-11,191.651627175875
28,2020-11-15,2020-11,188.624323222914
28,2020-11-16,2020-11,173.254933923269
28,2020-11-17,2020-11,164.17302206438802
28,2020-11-18,2020-11,177.44658555044498
28,2020-11-19,2020-11,177.679455085288
28,2020-11-20,2020-11,167.433195552192
28,2020-11-21,2020-11,157.88554462362498
28,2020-11-22,2020-11,157.65267508878202
28,2020-11-23,2020-11,149.96798043895902
28,2020-11-24,2020-11,126.913896489492
28,2020-11-25,2020-11,116.667636956395
28,2020-11-26,2020-11,106.887116492985
28,2020-11-27,2020-11,102.928334400652
28,2020-11-28,2020-11,95.70937882051581
28,2020-11-29,2020-11,93.84642254177099
28,2020-11-30,2020-11,91.5177271933399
28,2020-12-01,2020-12,91.2848576584968
28,2020-12-02,2020-12,91.0519881236537
28,2020-12-03,2020-12,95.2436397508296
28,2020-12-04,2020-12,94.5450311463003
28,2020-12-05,2020-12,97.5723350992606
28,2020-12-06,2020-12,98.5038132386331
28,2020-12-07,2020-12,100.832508587064
28,2020-12-08,2020-12,101.29824765675
28,2020-12-09,2020-12,101.763986726437
28,2020-12-10,2020-12,100.133899982535
28,2020-12-11,2020-12,99.2024218431624
28,2020-12-12,2020-12,100.599639052221
28,2020-12-13,2020-12,101.065378121907
28,2020-12-14,2020-12,100.832508587064
28,2020-12-15,2020-12,104.558421144554
28,2020-12-16,2020-12,101.531117191593
28,2020-12-17,2020-12,99.2024218431624
28,2020-12-18,2020-12,100.599639052221
28,2020-12-19,2020-12,103.394073470338
28,2020-12-20,2020-12,104.558421144554
28,2020-12-21,2020-12,106.188507888455
28,2020-12-22,2020-12,106.421377423299
28,2020-12-23,2020-12,117.831984630611
28,2020-12-24,2020-12,116.434767421552
28,2020-12-25,2020-12,99.66816091284859
28,2020-12-26,2020-12,99.4352913780055
28,2020-12-27,2020-12,97.5723350992606
28,2020-12-28,2020-12,101.99685626128
28,2020-12-29,2020-12,102.695464865809
28,2020-12-30,2020-12,95.9422483553589
28,2020-12-31,2020-12,98.5038132386331
28,2021-01-01,2021-01,98.96955230831931
28,2021-01-02,2021-01,99.4352913780055
28,2021-01-03,2021-01,101.29824765675
28,2021-01-04,2021-01,107.119986027828
28,2021-01-05,2021-01,106.188507888455
28,2021-01-06,2021-01,109.68155091110201
28,2021-01-07,2021-01,118.76346276998301
28,2021-01-08,2021-01,146.242067881469
28,2021-01-09,2021-01,146.009198346626
28,2021-01-10,2021-01,143.913372533038
28,2021-01-11,2021-01,135.530069278687
28,2021-01-12,2021-01,145.54345927693998
28,2021-01-13,2021-01,140.653199045235
28,2021-01-14,2021-01,135.530069278687
28,2021-01-15,2021-01,130.174069977295
28,2021-01-16,2021-01,130.639809046981
28,2021-01-17,2021-01,130.406939512138
28,2021-01-18,2021-01,139.488851371019
28,2021-01-19,2021-01,130.872678581825
28,2021-01-20,2021-01,137.160156022588
28,2021-01-21,2021-01,138.79024276649
28,2021-01-22,2021-01,142.283285789137
28,2021-01-23,2021-01,147.173546020842
28,2021-01-24,2021-01,146.940676485999
28,2021-01-25,2021-01,150.200849973802
28,2021-01-26,2021-01,149.502241369273
28,2021-01-27,2021-01,148.803632764744
28,2021-01-28,2021-01,158.118414158468
28,2021-01-29,2021-01,165.570239273447
28,2021-01-30,2021-01,168.83041276125
28,2021-01-31,2021-01,172.55632531874
28,2021-02-01,2021-02,183.966932526052
28,2021-02-02,2021-02,198.404843686325
28,2021-02-03,2021-02,209.116842289108
28,2021-02-04,2021-02,203.527973452873
28,2021-02-05,2021-02,197.007626477266
28,2021-02-06,2021-02,195.377539733364
28,2021-02-07,2021-02,194.678931128835
28,2021-02-08,2021-02,175.583629271701
28,2021-02-09,2021-02,169.52902136578
28,2021-02-10,2021-02,153.228153926763
28,2021-02-11,2021-02,157.88554462362498
28,2021-02-12,2021-02,161.84432671595698
28,2021-02-13,2021-02,159.515631367526
28,2021-02-14,2021-02,157.419805553938
28,2021-02-15,2021-02,162.542935320487
28,2021-02-16,2021-02,173.254933923269
28,2021-02-17,2021-02,186.76136694417
28,2021-02-18,2021-02,191.884496710718
28,2021-02-19,2021-02,202.130756243814
28,2021-02-20,2021-02,213.541363451127
28,2021-02-21,2021-02,214.938580660185
28,2021-02-22,2021-02,232.170926238575
28,2021-02-23,2021-02,234.499621587006
28,2021-02-24,2021-02,252.89631483961102
28,2021-02-25,2021-02,257.553705536473
28,2021-02-26,2021-02,254.526401583513
28,2021-02-27,2021-02,247.54031553822003
28,2021-02-28,2021-02,247.77318507306302
28,2021-03-01,2021-03,239.622751353554
28,2021-03-02,2021-03,233.801012982477
28,2021-03-03,2021-03,217.733015078302
28,2021-03-04,2021-03,214.705711125342
28,2021-03-05,2021-03,209.815450893637
28,2021-03-06,2021-03,213.308493916283
28,2021-03-07,2021-03,214.472841590499
28,2021-03-08,2021-03,226.814926937183
28,2021-03-09,2021-03,232.636665308261
28,2021-03-10,2021-03,239.38988181871102
28,2021-03-11,2021-03,251.964836700239
28,2021-03-12,2021-03,278.04622460266603
28,2021-03-13,2021-03,285.032310647959
28,2021-03-14,2021-03,285.265180182803
28,2021-03-15,2021-03,294.81283111137003
28,2021-03-16,2021-03,302.963264830878
28,2021-03-17,2021-03,313.67526343366103
28,2021-03-18,2021-03,326.01734878034597
28,2021-03-19,2021-03,326.71595738487497
28,2021-03-20,2021-03,329.976130872679
28,2021-03-21,2021-03,333.702043430168
28,2021-03-22,2021-03,339.05804273156
28,2021-03-23,2021-03,353.263084356989
28,2021-03-24,2021-03,360.249170402282
28,2021-03-25,2021-03,360.947779006811
28,2021-03-26,2021-03,372.358386214124
28,2021-03-27,2021-03,373.755603423182
28,2021-03-28,2021-03,373.05699481865304
28,2021-03-29,2021-03,382.60464574722
28,2021-03-30,2021-03,386.563427839553
28,2021-03-31,2021-03,388.65925365314104
28,2021-04-01,2021-04,387.960645048612
28,2021-04-02,2021-04,381.673167607848
28,2021-04-03,2021-04,379.11160272457397
28,2021-04-04,2021-04,376.317168306456
28,2021-04-05,2021-04,304.360482039937
28,2021-04-06,2021-04,312.27804622460303
28,2021-04-07,2021-04,
28,2021-04-08,2021-04,
28,2021-04-09,2021-04,
29,2020-08-02,2020-08,3.30923475049473
29,2020-08-03,2020-08,4.41231300065964
29,2020-08-04,2020-08,4.9638521257420996
29,2020-08-05,2020-08,6.949392976038929
29,2020-08-06,2020-08,7.72154775115437
29,2020-08-07,2020-08,9.48647295141823
29,2020-08-08,2020-08,9.927704251484188
29,2020-08-09,2020-08,10.0380120765007
29,2020-08-10,2020-08,10.1483199015172
29,2020-08-11,2020-08,10.368935551550198
29,2020-08-12,2020-08,9.48647295141823
29,2020-08-13,2020-08,11.692629451748
29,2020-08-14,2020-08,15.1121720272593
29,2020-08-15,2020-08,14.4503250771603
29,2020-08-16,2020-08,14.1194016021108
29,2020-08-17,2020-08,15.2224798522758
29,2020-08-18,2020-08,17.3183285275891
29,2020-08-19,2020-08,19.0832537278529
29,2020-08-20,2020-08,18.7523302528035
29,2020-08-21,2020-08,15.1121720272593
29,2020-08-22,2020-08,16.1049424524077
29,2020-08-23,2020-08,16.5461737524737
29,2020-08-24,2020-08,17.6492520026386
29,2020-08-25,2020-08,17.7595598276551
29,2020-08-26,2020-08,17.5389441776221
29,2020-08-27,2020-08,18.090483302704502
29,2020-08-28,2020-08,19.0832537278529
29,2020-08-29,2020-08,19.414177202902398
29,2020-08-30,2020-08,19.414177202902398
29,2020-08-31,2020-08,19.634792852935398
29,2020-09-01,2020-09,17.7595598276551
29,2020-09-02,2020-09,19.3038693778859
29,2020-09-03,2020-09,19.3038693778859
29,2020-09-04,2020-09,21.7306415282487
29,2020-09-05,2020-09,23.2749510784796
29,2020-09-06,2020-09,23.9367980285786
29,2020-09-07,2020-09,21.951257178281697
29,2020-09-08,2020-09,23.495566728512603
29,2020-09-09,2020-09,25.15018410376
29,2020-09-10,2020-09,26.1429545289084
29,2020-09-11,2020-09,24.157413678611498
29,2020-09-12,2020-09,22.613104128380698
29,2020-09-13,2020-09,21.6203337032322
29,2020-09-14,2020-09,24.267721503628
29,2020-09-15,2020-09,27.576956254122802
29,2020-09-16,2020-09,26.804801479007303
29,2020-09-17,2020-09,28.128495379205198
29,2020-09-18,2020-09,30.555267529568
29,2020-09-19,2020-09,31.6583457797329
29,2020-09-20,2020-09,32.8717318549143
29,2020-09-21,2020-09,33.8645022800627
29,2020-09-22,2020-09,32.9820396799308
29,2020-09-23,2020-09,34.5263492301617
29,2020-09-24,2020-09,33.643886630029805
29,2020-09-25,2020-09,33.9748101050792
29,2020-09-26,2020-09,33.3129631549803
29,2020-09-27,2020-09,32.6511162048813
29,2020-09-28,2020-09,32.761424029897796
29,2020-09-29,2020-09,30.555267529568
29,2020-09-30,2020-09,29.6728049294361
29,2020-10-01,2020-10,31.6583457797329
29,2020-10-02,2020-10,31.437730129699897
29,2020-10-03,2020-10,33.4232709799968
29,2020-10-04,2020-10,35.2985040052771
29,2020-10-05,2020-10,37.3943526805905
29,2020-10-06,2020-10,43.6818987065304
29,2020-10-07,2020-10,45.99836303187679
29,2020-10-08,2020-10,47.5426725821076
29,2020-10-09,2020-10,53.8302186080476
29,2020-10-10,2020-10,55.043604683229
29,2020-10-11,2020-10,54.3817577331301
29,2020-10-12,2020-10,61.44145853418549
29,2020-10-13,2020-10,61.772382009235
29,2020-10-14,2020-10,65.7434637098286
29,2020-10-15,2020-10,73.24439581095
29,2020-10-16,2020-10,76.7742462114777
29,2020-10-17,2020-10,79.752557486923
29,2020-10-18,2020-10,82.2896374623023
29,2020-10-19,2020-10,87.80502871312679
29,2020-10-20,2020-10,98.9461190397924
29,2020-10-21,2020-10,109.20474676632601
29,2020-10-22,2020-10,117.36752581754601
29,2020-10-23,2020-10,134.575546520119
29,2020-10-24,2020-10,136.340471720383
29,2020-10-25,2020-10,137.99508909563
29,2020-10-26,2020-10,153.989723723021
29,2020-10-27,2020-10,163.91742797450598
29,2020-10-28,2020-10,175.610057426254
29,2020-10-29,2020-10,181.676987802161
29,2020-10-30,2020-10,183.441913002425
29,2020-10-31,2020-10,188.405765128167
29,2020-11-01,2020-11,187.964533828101
29,2020-11-02,2020-11,198.66439285470003
29,2020-11-03,2020-11,199.436547629816
29,2020-11-04,2020-11,192.70777030381
29,2020-11-05,2020-11,186.971763402952
29,2020-11-06,2020-11,177.9265217516
29,2020-11-07,2020-11,171.96989920071
29,2020-11-08,2020-11,168.440048800182
29,2020-11-09,2020-11,148.14340899714702
29,2020-11-10,2020-11,133.36216044493798
29,2020-11-11,2020-11,109.756285891409
29,2020-11-12,2020-11,101.15227554012199
29,2020-11-13,2020-11,86.5916426379455
29,2020-11-14,2020-11,83.39271571246721
29,2020-11-15,2020-11,82.5102531123353
29,2020-11-16,2020-11,66.2950028349111
29,2020-11-17,2020-11,55.5951438083115
29,2020-11-18,2020-11,56.8085298834929
29,2020-11-19,2020-11,45.6674395568273
29,2020-11-20,2020-11,38.4974309307554
29,2020-11-21,2020-11,35.8500431303596
29,2020-11-22,2020-11,35.6294274803266
29,2020-11-23,2020-11,28.9006501543206
29,2020-11-24,2020-11,24.8192606287105
29,2020-11-25,2020-11,22.2821806533312
29,2020-11-26,2020-11,20.2966398030343
29,2020-11-27,2020-11,19.634792852935398
29,2020-11-28,2020-11,17.6492520026386
29,2020-11-29,2020-11,17.5389441776221
29,2020-11-30,2020-11,17.0977128775561
29,2020-12-01,2020-12,17.7595598276551
29,2020-12-02,2020-12,18.9729459028365
29,2020-12-03,2020-12,22.5027963033642
29,2020-12-04,2020-12,21.1791024031663
29,2020-12-05,2020-12,23.826490203562102
29,2020-12-06,2020-12,23.1646432534631
29,2020-12-07,2020-12,25.260491928776396
29,2020-12-08,2020-12,24.708952803694
29,2020-12-09,2020-12,26.363570178941398
29,2020-12-10,2020-12,23.826490203562102
29,2020-12-11,2020-12,26.5841858289743
29,2020-12-12,2020-12,27.356340604089798
29,2020-12-13,2020-12,29.4521892794031
29,2020-12-14,2020-12,30.996498829634
29,2020-12-15,2020-12,33.8645022800627
29,2020-12-16,2020-12,37.7252761556399
29,2020-12-17,2020-12,39.821124830953295
29,2020-12-18,2020-12,40.5932796060687
29,2020-12-19,2020-12,38.7180465807883
29,2020-12-20,2020-12,36.9531213805245
29,2020-12-21,2020-12,38.4974309307554
29,2020-12-22,2020-12,39.3798935308873
29,2020-12-23,2020-12,37.8355839806564
29,2020-12-24,2020-12,37.284044855574
29,2020-12-25,2020-12,32.3201927298319
29,2020-12-26,2020-12,34.0851179300957
29,2020-12-27,2020-12,34.6366570551782
29,2020-12-28,2020-12,35.6294274803266
29,2020-12-29,2020-12,36.732505730491496
29,2020-12-30,2020-12,37.284044855574
29,2020-12-31,2020-12,40.9242030811182
29,2021-01-01,2021-01,40.3726639560357
29,2021-01-02,2021-01,42.909743931415
29,2021-01-03,2021-01,42.468512631349
29,2021-01-04,2021-01,46.5499021569592
29,2021-01-05,2021-01,50.6312916825694
29,2021-01-06,2021-01,53.8302186080476
29,2021-01-07,2021-01,54.161142083097104
29,2021-01-08,2021-01,68.1702358601915
29,2021-01-09,2021-01,68.2805436852079
29,2021-01-10,2021-01,69.1630062853399
29,2021-01-11,2021-01,67.7290045601255
29,2021-01-12,2021-01,65.5228480597957
29,2021-01-13,2021-01,62.7651524343834
29,2021-01-14,2021-01,61.772382009235
29,2021-01-15,2021-01,59.2353020338557
29,2021-01-16,2021-01,58.573455083756706
